file,species,temperature,nutrients,sample_ID,date,mean.dens.ml,day
20230823_00186,Colpidium,28,5,C75,2023-08-23,255.16764,2
20230823_00187,Loxocephalus,28,1,L61,2023-08-23,683.25108,2
20230823_00188,Colpidium,28,5,C74,2023-08-23,88.981536,2
20230823_00189,Tetrahymena,28,2,T64,2023-08-23,219.275928,2
20230823_00190,Colpidium,28,5,C73,2023-08-23,172.728864,2
20230823_00191,Loxocephalus,28,1,L62,2023-08-23,510.709152,2
20230823_00192,Loxocephalus,28,2,L66,2023-08-23,3691.799064,2
20230823_00193,Tetrahymena,28,3,T69,2023-08-23,62.436624,2
20230823_00194,Colpidium,28,4,C71,2023-08-23,71.03568,2
20230823_00196,Loxocephalus,28,5,L75,2023-08-23,1765.236648,2
20230823_00197,Colpidium,28,3,C68,2023-08-23,23.367,2
20230823_00198,Loxocephalus,28,2,L64,2023-08-23,1915.907064,2
20230823_00200,Colpidium,28,1,C63,2023-08-23,46.734,2
20230823_00201,Tetrahymena,28,2,T66,2023-08-23,36.7464919354839,2
20230823_00204,Tetrahymena,28,1,T63,2023-08-23,163.942872,2
20230823_00205,Loxocephalus,28,3,L67,2023-08-23,69.914064,2
20230823_00209,Tetrahymena,28,4,T71,2023-08-23,25.610232,2
20230823_00210,Tetrahymena,28,1,T61,2023-08-23,190.861656,2
20230823_00211,Colpidium,28,2,C64,2023-08-23,57.389352,2
20230823_00213,Colpidium,28,4,C70,2023-08-23,23.367,2
20230823_00214,Loxocephalus,28,1,L63,2023-08-23,416.306472,2
20230823_00215,Tetrahymena,28,2,T65,2023-08-23,46.734,2
20230823_00216,Colpidium,28,2,C66,2023-08-23,23.367,2
20230823_00217,Colpidium,28,4,C72,2023-08-23,85.616688,2
20230823_00218,Tetrahymena,28,1,T62,2023-08-23,254.793768,2
20230823_00221,Loxocephalus,28,5,L74,2023-08-23,4002.29976,2
20230823_00222,Colpidium,28,3,C67,2023-08-23,23.367,2
20230823_00223,Colpidium,28,1,C61,2023-08-23,93.094128,2
20230823_00224,Loxocephalus,28,4,L71,2023-08-23,44.677704,2
20230823_00225,Tetrahymena,28,5,T75,2023-08-23,23.367,2
20230824_00001,Tetrahymena,18,2,T6,2023-08-24,100.94544,3
20230824_00002,Colpidium,18,4,C10,2023-08-24,878.225328,3
20230824_00003,Loxocephalus,18,4,L10,2023-08-24,1980.026112,3
20230824_00004,Loxocephalus,18,1,L3,2023-08-24,799.712208,3
20230824_00006,Colpidium,18,2,C6,2023-08-24,860.092536,3
20230824_00007,Colpidium,18,5,C15,2023-08-24,270.496392,3
20230824_00008,Tetrahymena,18,2,T4,2023-08-24,99.823824,3
20230824_00009,Loxocephalus,18,4,L12,2023-08-24,1162.368048,3
20230824_00010,Colpidium,18,1,C2,2023-08-24,329.381232,3
20230824_00011,Colpidium,18,4,C11,2023-08-24,870.934824,3
20230824_00013,Tetrahymena,18,1,T3,2023-08-24,220.958352,3
20230824_00014,Colpidium,18,5,C14,2023-08-24,400.790784,3
20230824_00015,Colpidium,18,3,C7,2023-08-24,1347.434688,3
20230824_00017,Loxocephalus,18,1,L2,2023-08-24,585.296616,3
20230824_00018,Colpidium,18,2,C4,2023-08-24,1121.989872,3
20230824_00019,Colpidium,18,5,C13,2023-08-24,819.340488,3
20230824_00020,Loxocephalus,18,2,L5,2023-08-24,1196.3904,3
20230824_00021,Loxocephalus,18,2,L6,2023-08-24,1739.252544,3
20230824_00022,Loxocephalus,18,3,L7,2023-08-24,1917.215616,3
20230824_00023,Loxocephalus,18,3,L8,2023-08-24,1850.479464,3
20230824_00024,Loxocephalus,18,5,L15,2023-08-24,389.574624,3
20230824_00025,Colpidium,18,1,C3,2023-08-24,185.253576,3
20230824_00026,Loxocephalus,18,4,L11,2023-08-24,1221.252888,3
20230824_00027,Colpidium,18,3,C9,2023-08-24,1211.532216,3
20230824_00028,Tetrahymena,18,3,T9,2023-08-24,72.531168,3
20230824_00029,Loxocephalus,18,5,L14,2023-08-24,763.259688,3
20230824_00030,Loxocephalus,18,3,L9,2023-08-24,1613.631552,3
20230824_00031,Tetrahymena,18,1,T1,2023-08-24,133.846176,3
20230824_00032,Tetrahymena,18,1,T2,2023-08-24,143.566848,3
20230824_00033,Loxocephalus,18,2,L4,2023-08-24,448.459464,3
20230824_00034,Colpidium,18,3,C8,2023-08-24,1099.370616,3
20230824_00035,Tetrahymena,18,2,T5,2023-08-24,181.514856,3
20230824_00036,Colpidium,18,1,C1,2023-08-24,245.82084,3
20230824_00037,Loxocephalus,18,1,L1,2023-08-24,1327.993344,3
20230824_00038,Tetrahymena,18,3,T8,2023-08-24,23.367,3
20230824_00039,Loxocephalus,18,5,L13,2023-08-24,512.017704,3
20230824_00043,Colpidium,18,2,C5,2023-08-24,886.637448,3
20230824_00045,Colpidium,18,4,C12,2023-08-24,832.612944,3
20230824_00047,Loxocephalus,21,3,L23,2023-08-24,4163.438592,3
20230824_00048,Tetrahymena,21,2,T21,2023-08-24,426.774888,3
20230824_00049,Tetrahymena,21,1,T17,2023-08-24,117.395808,3
20230824_00050,Loxocephalus,21,2,L20,2023-08-24,1719.624264,3
20230824_00051,Colpidium,21,3,C24,2023-08-24,1628.025624,3
20230824_00052,Tetrahymena,21,1,T16,2023-08-24,124.499376,3
20230824_00053,Loxocephalus,21,1,L17,2023-08-24,702.505488,3
20230824_00054,Loxocephalus,21,4,L27,2023-08-24,1953.4812,3
20230824_00055,Colpidium,21,2,C19,2023-08-24,1505.956416,3
20230824_00056,Colpidium,21,5,C29,2023-08-24,986.461272,3
20230824_00057,Colpidium,21,5,C28,2023-08-24,832.612944,3
20230824_00058,Loxocephalus,21,1,L16,2023-08-24,733.162992,3
20230824_00059,Colpidium,21,4,C26,2023-08-24,783.074904,3
20230824_00060,Loxocephalus,21,3,L22,2023-08-24,3113.045208,3
20230824_00061,Loxocephalus,21,2,L19,2023-08-24,1865.434344,3
20230824_00062,Loxocephalus,21,5,L28,2023-08-24,1036.747056,3
20230824_00064,Tetrahymena,21,1,T18,2023-08-24,160.951896,3
20230824_00065,Colpidium,21,2,C20,2023-08-24,1054.879848,3
20230824_00066,Colpidium,21,5,C30,2023-08-24,275.356728,3
20230824_00067,Tetrahymena,21,4,T27,2023-08-24,23.367,3
20230824_00068,Colpidium,21,1,C17,2023-08-24,281.525616,3
20230824_00069,Tetrahymena,21,2,T19,2023-08-24,162.073512,3
20230824_00070,Tetrahymena,21,5,T30,2023-08-24,23.367,3
20230824_00072,Loxocephalus,21,3,L24,2023-08-24,3554.214168,3
20230824_00073,Colpidium,21,1,C18,2023-08-24,130.294392,3
20230824_00074,Tetrahymena,21,4,T26,2023-08-24,23.367,3
20230824_00075,Tetrahymena,21,4,T25,2023-08-24,45.79932,3
20230824_00078,Colpidium,21,3,C22,2023-08-24,1999.841328,3
20230824_00079,Colpidium,21,4,C25,2023-08-24,239.651952,3
20230824_00080,Tetrahymena,21,2,T20,2023-08-24,70.287936,3
20230824_00081,Colpidium,21,1,C16,2023-08-24,115.526448,3
20230824_00082,Colpidium,21,2,C21,2023-08-24,1280.698536,3
20230824_00083,Loxocephalus,21,2,L21,2023-08-24,2288.844384,3
20230824_00084,Loxocephalus,21,1,L18,2023-08-24,581.557896,3
20230824_00085,Loxocephalus,21,5,L30,2023-08-24,1185.735048,3
20230824_00086,Loxocephalus,21,5,L29,2023-08-24,1550.447184,3
20230824_00087,Colpidium,21,3,C23,2023-08-24,2195.002512,3
20230824_00088,Colpidium,21,4,C27,2023-08-24,747.370128,3
20230824_00089,Loxocephalus,21,4,L26,2023-08-24,1633.259832,3
20230824_00090,Loxocephalus,21,4,L25,2023-08-24,1964.69736,3
20230824_00091,Colpidium,24,1,C31,2023-08-24,90.850896,3
20230824_00092,Loxocephalus,24,3,L38,2023-08-24,3853.68564,3
20230824_00093,Loxocephalus,24,5,L45,2023-08-24,689.980776,3
20230824_00094,Tetrahymena,24,4,T40,2023-08-24,23.367,3
20230824_00095,Loxocephalus,24,5,L43,2023-08-24,1791.594624,3
20230824_00096,Loxocephalus,24,2,L34,2023-08-24,3955.004952,3
20230824_00097,Colpidium,24,2,C34,2023-08-24,46.734,3
20230824_00098,Loxocephalus,24,1,L32,2023-08-24,533.515344,3
20230824_00099,Colpidium,24,5,C43,2023-08-24,45.612384,3
20230824_00101,Colpidium,24,5,C44,2023-08-24,68.044704,3
20230824_00102,Tetrahymena,24,3,T39,2023-08-24,48.229488,3
20230824_00104,Tetrahymena,24,3,T37,2023-08-24,23.367,3
20230824_00106,Tetrahymena,24,1,T31,2023-08-24,253.29828,3
20230824_00107,Colpidium,24,3,C38,2023-08-24,69.727128,3
20230824_00108,Loxocephalus,24,4,L42,2023-08-24,4295.976216,3
20230824_00109,Tetrahymena,24,2,T36,2023-08-24,30.5145529411765,3
20230824_00110,Tetrahymena,24,1,T33,2023-08-24,100.758504,3
20230824_00111,Loxocephalus,24,1,L33,2023-08-24,699.888384,3
20230824_00113,Colpidium,24,1,C32,2023-08-24,60.006456,3
20230824_00114,Loxocephalus,24,3,L39,2023-08-24,3939.863136,3
20230824_00115,Colpidium,24,4,C40,2023-08-24,70.101,3
20230824_00117,Colpidium,24,4,C42,2023-08-24,109.731432,3
20230824_00118,Colpidium,24,3,C37,2023-08-24,71.03568,3
20230824_00119,Tetrahymena,24,4,T41,2023-08-24,23.367,3
20230824_00120,Loxocephalus,24,2,L36,2023-08-24,3860.2284,3
20230824_00121,Loxocephalus,24,1,L31,2023-08-24,472.94808,3
20230824_00122,Tetrahymena,24,3,T38,2023-08-24,62.249688,3
20230824_00123,Colpidium,24,4,C41,2023-08-24,38.508816,3
20230824_00124,Loxocephalus,24,4,L40,2023-08-24,7171.425768,3
20230824_00125,Tetrahymena,24,2,T35,2023-08-24,134.59392,3
20230824_00126,Colpidium,24,1,C33,2023-08-24,112.1616,3
20230824_00127,Colpidium,24,2,C35,2023-08-24,44.116896,3
20230824_00128,Tetrahymena,24,1,T32,2023-08-24,144.314592,3
20230824_00130,Loxocephalus,24,3,L37,2023-08-24,5491.431936,3
20230824_00131,Loxocephalus,24,5,L44,2023-08-24,1339.209504,3
20230824_00132,Loxocephalus,24,2,L35,2023-08-24,4311.865776,3
20230824_00134,Loxocephalus,24,4,L41,2023-08-24,7812.99012,3
20230824_00135,Colpidium,24,2,C36,2023-08-24,58.324032,3
20230824_00136,Loxocephalus,26,2,L49,2023-08-24,2082.46704,3
20230824_00137,Loxocephalus,26,3,L53,2023-08-24,5387.308584,3
20230824_00138,Colpidium,26,2,C49,2023-08-24,23.367,3
20230824_00139,Colpidium,26,1,C46,2023-08-24,43.556088,3
20230824_00140,Loxocephalus,26,2,L50,2023-08-24,3213.242904,3
20230824_00141,Tetrahymena,26,1,T48,2023-08-24,302.83632,3
20230824_00142,Loxocephalus,26,1,L46,2023-08-24,515.195616,3
20230824_00143,Loxocephalus,26,1,L47,2023-08-24,678.203808,3
20230824_00144,Loxocephalus,26,5,L58,2023-08-24,465.283704,3
20230824_00146,Colpidium,26,5,C59,2023-08-24,109.170624,3
20230824_00147,Tetrahymena,26,2,T51,2023-08-24,208.246704,3
20230824_00148,Colpidium,26,4,C55,2023-08-24,86.551368,3
20230824_00149,Tetrahymena,26,3,T54,2023-08-24,23.367,3
20230824_00151,Colpidium,26,3,C52,2023-08-24,27.479592,3
20230824_00152,Loxocephalus,26,4,L55,2023-08-24,8618.497344,3
20230824_00153,Tetrahymena,26,1,T46,2023-08-24,186.562128,3
20230824_00154,Loxocephalus,26,3,L54,2023-08-24,7851.125064,3
20230824_00156,Loxocephalus,26,4,L57,2023-08-24,5692.948944,3
20230824_00157,Loxocephalus,26,3,L52,2023-08-24,4550.396112,3
20230824_00158,Colpidium,26,1,C47,2023-08-24,23.367,3
20230824_00159,Tetrahymena,26,2,T49,2023-08-24,23.367,3
20230824_00163,Tetrahymena,26,4,T55,2023-08-24,23.367,3
20230824_00164,Tetrahymena,26,4,T56,2023-08-24,23.367,3
20230824_00165,Colpidium,26,5,C58,2023-08-24,316.295712,3
20230824_00166,Loxocephalus,26,5,L60,2023-08-24,205.442664,3
20230824_00168,Colpidium,26,4,C56,2023-08-24,71.783424,3
20230824_00169,Colpidium,26,1,C48,2023-08-24,29.90976,3
20230824_00170,Tetrahymena,26,2,T50,2023-08-24,114.778704,3
20230824_00171,Colpidium,26,5,C60,2023-08-24,141.510552,3
20230824_00172,Colpidium,26,3,C54,2023-08-24,51.4074,3
20230824_00173,Tetrahymena,26,1,T47,2023-08-24,98.702208,3
20230824_00174,Loxocephalus,26,2,L51,2023-08-24,3081.079152,3
20230824_00175,Loxocephalus,26,1,L48,2023-08-24,883.833408,3
20230824_00176,Loxocephalus,26,5,L59,2023-08-24,197.778288,3
20230824_00177,Colpidium,26,4,C57,2023-08-24,23.367,3
20230824_00178,Colpidium,26,3,C53,2023-08-24,85.242816,3
20230824_00179,Loxocephalus,26,4,L56,2023-08-24,7026.92424,3
20230824_00180,Colpidium,26,2,C51,2023-08-24,23.367,3
20230824_00181,Loxocephalus,28,5,L73,2023-08-24,8268.366216,3
20230824_00182,Colpidium,28,1,C62,2023-08-24,78.886992,3
20230824_00183,Loxocephalus,28,4,L70,2023-08-24,23.367,3
20230824_00184,Colpidium,28,3,C69,2023-08-24,47.107872,3
20230824_00185,Loxocephalus,28,2,L65,2023-08-24,3450.651624,3
20230824_00186,Colpidium,28,5,C75,2023-08-24,23.367,3
20230824_00187,Loxocephalus,28,1,L61,2023-08-24,383.2188,3
20230824_00188,Colpidium,28,5,C74,2023-08-24,82.812648,3
20230824_00189,Tetrahymena,28,2,T64,2023-08-24,921.781416,3
20230824_00190,Colpidium,28,5,C73,2023-08-24,23.367,3
20230824_00191,Loxocephalus,28,1,L62,2023-08-24,391.63092,3
20230824_00192,Loxocephalus,28,2,L66,2023-08-24,5241.124632,3
20230824_00194,Colpidium,28,4,C71,2023-08-24,23.367,3
20230824_00196,Loxocephalus,28,5,L75,2023-08-24,19245.808944,3
20230824_00197,Colpidium,28,3,C68,2023-08-24,33.087672,3
20230824_00198,Loxocephalus,28,2,L64,2023-08-24,5629.57764,3
20230824_00199,Tetrahymena,28,3,T67,2023-08-24,23.367,3
20230824_00200,Colpidium,28,1,C63,2023-08-24,122.256144,3
20230824_00201,Tetrahymena,28,2,T66,2023-08-24,165.064488,3
20230824_00203,Loxocephalus,28,3,L68,2023-08-24,49.724976,3
20230824_00204,Tetrahymena,28,1,T63,2023-08-24,209.742192,3
20230824_00207,Loxocephalus,28,4,L72,2023-08-24,62.810496,3
20230824_00210,Tetrahymena,28,1,T61,2023-08-24,220.023672,3
20230824_00213,Colpidium,28,4,C70,2023-08-24,23.367,3
20230824_00214,Loxocephalus,28,1,L63,2023-08-24,582.679512,3
20230824_00215,Tetrahymena,28,2,T65,2023-08-24,165.43836,3
20230824_00217,Colpidium,28,4,C72,2023-08-24,71.409552,3
20230824_00218,Tetrahymena,28,1,T62,2023-08-24,178.897752,3
20230824_00221,Loxocephalus,28,5,L74,2023-08-24,23534.494656,3
20230824_00222,Colpidium,28,3,C67,2023-08-24,23.367,3
20230824_00223,Colpidium,28,1,C61,2023-08-24,96.832848,3
20230824_00224,Loxocephalus,28,4,L71,2023-08-24,70.101,3
20230825_00001,Tetrahymena,18,2,T6,2023-08-25,267.505416,4
20230825_00002,Colpidium,18,4,C10,2023-08-25,1575.309672,4
20230825_00003,Loxocephalus,18,4,L10,2023-08-25,4341.027792,4
20230825_00004,Loxocephalus,18,1,L3,2023-08-25,572.211096,4
20230825_00006,Colpidium,18,2,C6,2023-08-25,2071.998624,4
20230825_00007,Colpidium,18,5,C15,2023-08-25,247.6902,4
20230825_00008,Tetrahymena,18,2,T4,2023-08-25,220.958352,4
20230825_00009,Loxocephalus,18,4,L12,2023-08-25,4120.817184,4
20230825_00010,Colpidium,18,1,C2,2023-08-25,273.86124,4
20230825_00011,Colpidium,18,4,C11,2023-08-25,528.841944,4
20230825_00013,Tetrahymena,18,1,T3,2023-08-25,160.017216,4
20230825_00014,Colpidium,18,5,C14,2023-08-25,1070.2086,4
20230825_00015,Colpidium,18,3,C7,2023-08-25,2086.953504,4
20230825_00017,Loxocephalus,18,1,L2,2023-08-25,785.318136,4
20230825_00018,Colpidium,18,2,C4,2023-08-25,1568.766912,4
20230825_00019,Colpidium,18,5,C13,2023-08-25,1127.22408,4
20230825_00020,Loxocephalus,18,2,L5,2023-08-25,1694.014032,4
20230825_00021,Loxocephalus,18,2,L6,2023-08-25,1983.764832,4
20230825_00022,Loxocephalus,18,3,L7,2023-08-25,2135.556864,4
20230825_00023,Loxocephalus,18,3,L8,2023-08-25,3208.195632,4
20230825_00024,Loxocephalus,18,5,L15,2023-08-25,1419.405048,4
20230825_00025,Colpidium,18,1,C3,2023-08-25,244.138416,4
20230825_00026,Loxocephalus,18,4,L11,2023-08-25,4028.283864,4
20230825_00027,Colpidium,18,3,C9,2023-08-25,1590.264552,4
20230825_00028,Tetrahymena,18,3,T9,2023-08-25,23.367,4
20230825_00029,Loxocephalus,18,5,L14,2023-08-25,3366.71736,4
20230825_00030,Loxocephalus,18,3,L9,2023-08-25,4632.461016,4
20230825_00031,Tetrahymena,18,1,T1,2023-08-25,126.929544,4
20230825_00032,Tetrahymena,18,1,T2,2023-08-25,82.812648,4
20230825_00033,Loxocephalus,18,2,L4,2023-08-25,1294.157928,4
20230825_00034,Colpidium,18,3,C8,2023-08-25,2115.18084,4
20230825_00035,Tetrahymena,18,2,T5,2023-08-25,177.402264,4
20230825_00036,Colpidium,18,1,C1,2023-08-25,205.255728,4
20230825_00037,Loxocephalus,18,1,L1,2023-08-25,991.69548,4
20230825_00039,Loxocephalus,18,5,L13,2023-08-25,900.844584,4
20230825_00043,Colpidium,18,2,C5,2023-08-25,1285.745808,4
20230825_00045,Colpidium,18,4,C12,2023-08-25,975.992856,4
20230825_00047,Loxocephalus,21,3,L23,2023-08-25,8310.426816,4
20230825_00048,Tetrahymena,21,2,T21,2023-08-25,61.501944,4
20230825_00049,Tetrahymena,21,1,T17,2023-08-25,88.420728,4
20230825_00050,Loxocephalus,21,2,L20,2023-08-25,2799.3666,4
20230825_00051,Colpidium,21,3,C24,2023-08-25,3682.6392,4
20230825_00052,Tetrahymena,21,1,T16,2023-08-25,213.10704,4
20230825_00053,Loxocephalus,21,1,L17,2023-08-25,406.211928,4
20230825_00054,Loxocephalus,21,4,L27,2023-08-25,11499.928848,4
20230825_00055,Colpidium,21,2,C19,2023-08-25,1455.29676,4
20230825_00056,Colpidium,21,5,C29,2023-08-25,3728.812392,4
20230825_00057,Colpidium,21,5,C28,2023-08-25,1236.207768,4
20230825_00058,Loxocephalus,21,1,L16,2023-08-25,609.037488,4
20230825_00059,Colpidium,21,4,C26,2023-08-25,3728.625456,4
20230825_00060,Loxocephalus,21,3,L22,2023-08-25,10673.297856,4
20230825_00061,Loxocephalus,21,2,L19,2023-08-25,5581.535088,4
20230825_00062,Loxocephalus,21,5,L28,2023-08-25,4256.906592,4
20230825_00064,Tetrahymena,21,1,T18,2023-08-25,179.084688,4
20230825_00065,Colpidium,21,2,C20,2023-08-25,1461.652584,4
20230825_00066,Colpidium,21,5,C30,2023-08-25,2053.678896,4
20230825_00068,Colpidium,21,1,C17,2023-08-25,224.884008,4
20230825_00069,Tetrahymena,21,2,T19,2023-08-25,99.449952,4
20230825_00071,Tetrahymena,21,5,T29,2023-08-25,61.2376551724138,4
20230825_00072,Loxocephalus,21,3,L24,2023-08-25,6222.725568,4
20230825_00073,Colpidium,21,1,C18,2023-08-25,120.947592,4
20230825_00075,Tetrahymena,21,4,T25,2023-08-25,23.367,4
20230825_00076,Tetrahymena,21,3,T24,2023-08-25,23.367,4
20230825_00078,Colpidium,21,3,C22,2023-08-25,3693.107616,4
20230825_00079,Colpidium,21,4,C25,2023-08-25,4783.318368,4
20230825_00080,Tetrahymena,21,2,T20,2023-08-25,23.367,4
20230825_00081,Colpidium,21,1,C16,2023-08-25,232.174512,4
20230825_00082,Colpidium,21,2,C21,2023-08-25,2547.189936,4
20230825_00083,Loxocephalus,21,2,L21,2023-08-25,4816.779912,4
20230825_00084,Loxocephalus,21,1,L18,2023-08-25,522.859992,4
20230825_00085,Loxocephalus,21,5,L30,2023-08-25,4489.454976,4
20230825_00086,Loxocephalus,21,5,L29,2023-08-25,2542.142664,4
20230825_00087,Colpidium,21,3,C23,2023-08-25,2311.650576,4
20230825_00088,Colpidium,21,4,C27,2023-08-25,2971.160784,4
20230825_00089,Loxocephalus,21,4,L26,2023-08-25,7566.608472,4
20230825_00090,Loxocephalus,21,4,L25,2023-08-25,5212.149552,4
20230825_00091,Colpidium,24,1,C31,2023-08-25,23.367,4
20230825_00092,Loxocephalus,24,3,L38,2023-08-25,10568.239824,4
20230825_00093,Loxocephalus,24,5,L45,2023-08-25,5091.20196,4
20230825_00094,Tetrahymena,24,4,T40,2023-08-25,23.367,4
20230825_00095,Loxocephalus,24,5,L43,2023-08-25,5805.29748,4
20230825_00096,Loxocephalus,24,2,L34,2023-08-25,4986.704736,4
20230825_00097,Colpidium,24,2,C34,2023-08-25,38.695752,4
20230825_00098,Loxocephalus,24,1,L32,2023-08-25,399.856104,4
20230825_00099,Colpidium,24,5,C43,2023-08-25,29.722824,4
20230825_00101,Colpidium,24,5,C44,2023-08-25,80.943288,4
20230825_00102,Tetrahymena,24,3,T39,2023-08-25,35.1817752808989,4
20230825_00104,Tetrahymena,24,3,T37,2023-08-25,23.367,4
20230825_00106,Tetrahymena,24,1,T31,2023-08-25,194.226504,4
20230825_00107,Colpidium,24,3,C38,2023-08-25,166.933848,4
20230825_00108,Loxocephalus,24,4,L42,2023-08-25,14094.413592,4
20230825_00110,Tetrahymena,24,1,T33,2023-08-25,183.758088,4
20230825_00111,Loxocephalus,24,1,L33,2023-08-25,586.605168,4
20230825_00112,Tetrahymena,24,2,T34,2023-08-25,39.3847016129032,4
20230825_00113,Colpidium,24,1,C32,2023-08-25,23.367,4
20230825_00114,Loxocephalus,24,3,L39,2023-08-25,12688.094064,4
20230825_00115,Colpidium,24,4,C40,2023-08-25,326.20332,4
20230825_00116,Colpidium,24,5,C45,2023-08-25,85.99056,4
20230825_00117,Colpidium,24,4,C42,2023-08-25,199.460712,4
20230825_00118,Colpidium,24,3,C37,2023-08-25,199.273776,4
20230825_00119,Tetrahymena,24,4,T41,2023-08-25,23.367,4
20230825_00120,Loxocephalus,24,2,L36,2023-08-25,6308.15532,4
20230825_00121,Loxocephalus,24,1,L31,2023-08-25,394.808832,4
20230825_00122,Tetrahymena,24,3,T38,2023-08-25,23.367,4
20230825_00123,Colpidium,24,4,C41,2023-08-25,246.381648,4
20230825_00124,Loxocephalus,24,4,L40,2023-08-25,16337.832528,4
20230825_00125,Tetrahymena,24,2,T35,2023-08-25,44.303832,4
20230825_00126,Colpidium,24,1,C33,2023-08-25,35.704776,4
20230825_00127,Colpidium,24,2,C35,2023-08-25,121.695336,4
20230825_00128,Tetrahymena,24,1,T32,2023-08-25,251.802792,4
20230825_00129,Colpidium,24,3,C39,2023-08-25,126.742608,4
20230825_00130,Loxocephalus,24,3,L37,2023-08-25,10232.87664,4
20230825_00131,Loxocephalus,24,5,L44,2023-08-25,5896.709184,4
20230825_00132,Loxocephalus,24,2,L35,2023-08-25,7132.916952,4
20230825_00134,Loxocephalus,24,4,L41,2023-08-25,11210.925792,4
20230825_00135,Colpidium,24,2,C36,2023-08-25,65.801472,4
20230825_00136,Loxocephalus,26,2,L49,2023-08-25,4360.469136,4
20230825_00137,Loxocephalus,26,3,L53,2023-08-25,9726.28008,4
20230825_00140,Loxocephalus,26,2,L50,2023-08-25,3248.760744,4
20230825_00141,Tetrahymena,26,1,T48,2023-08-25,268.066224,4
20230825_00142,Loxocephalus,26,1,L46,2023-08-25,416.680344,4
20230825_00143,Loxocephalus,26,1,L47,2023-08-25,454.441416,4
20230825_00144,Loxocephalus,26,5,L58,2023-08-25,1442.21124,4
20230825_00145,Tetrahymena,26,4,T57,2023-08-25,46.734,4
20230825_00146,Colpidium,26,5,C59,2023-08-25,255.541512,4
20230825_00147,Tetrahymena,26,2,T51,2023-08-25,94.215744,4
20230825_00148,Colpidium,26,4,C55,2023-08-25,23.367,4
20230825_00149,Tetrahymena,26,3,T54,2023-08-25,37.8051463414634,4
20230825_00150,Tetrahymena,26,3,T52,2023-08-25,56.9099516129032,4
20230825_00151,Colpidium,26,3,C52,2023-08-25,73.83972,4
20230825_00152,Loxocephalus,26,4,L55,2023-08-25,15514.379448,4
20230825_00153,Tetrahymena,26,1,T46,2023-08-25,93.281064,4
20230825_00154,Loxocephalus,26,3,L54,2023-08-25,12559.482096,4
20230825_00155,Colpidium,26,2,C50,2023-08-25,70.848744,4
20230825_00156,Loxocephalus,26,4,L57,2023-08-25,15530.082072,4
20230825_00157,Loxocephalus,26,3,L52,2023-08-25,7366.773888,4
20230825_00158,Colpidium,26,1,C47,2023-08-25,23.367,4
20230825_00159,Tetrahymena,26,2,T49,2023-08-25,76.082952,4
20230825_00160,Tetrahymena,26,5,T58,2023-08-25,23.367,4
20230825_00163,Tetrahymena,26,4,T55,2023-08-25,23.367,4
20230825_00165,Colpidium,26,5,C58,2023-08-25,194.787312,4
20230825_00166,Loxocephalus,26,5,L60,2023-08-25,309.752952,4
20230825_00167,Tetrahymena,26,3,T53,2023-08-25,40.5153629032258,4
20230825_00168,Colpidium,26,4,C56,2023-08-25,56.828544,4
20230825_00169,Colpidium,26,1,C48,2023-08-25,23.367,4
20230825_00170,Tetrahymena,26,2,T50,2023-08-25,80.569416,4
20230825_00171,Colpidium,26,5,C60,2023-08-25,349.57032,4
20230825_00172,Colpidium,26,3,C54,2023-08-25,29.535888,4
20230825_00173,Tetrahymena,26,1,T47,2023-08-25,204.69492,4
20230825_00174,Loxocephalus,26,2,L51,2023-08-25,3345.593592,4
20230825_00175,Loxocephalus,26,1,L48,2023-08-25,551.835072,4
20230825_00176,Loxocephalus,26,5,L59,2023-08-25,1358.837784,4
20230825_00177,Colpidium,26,4,C57,2023-08-25,28.97508,4
